RecordID,Date,Time,Latitude,Longitude,Altitude,Pitch,Roll,Yaw,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,AccX,AccY,AccZ,ImgID
3125,16-04-22,2:12:49,12.67761111,56.90791807,413.5014207,-1.042013288,-2.513200998,-1.292740583,-0.000687575,0.000109585,3.28E-05,19.94083786,-14.89770412,2.299086332,0.01708,-0.006344,-0.009028,22
3126,16-04-22,2:12:49,12.69114703,56.91815028,413.5013438,-1.042111397,-2.516606331,-1.289405107,-0.000992762,-0.001112173,0.000949086,19.92114639,-14.94390488,1.999860883,0.016348001,-0.004392,-0.007564,22
3127,16-04-22,2:12:50,12.70547525,56.92900624,413.5012642,-1.042303562,-2.520150423,-1.286412358,-0.001297725,-0.000806673,-0.001188669,19.89907074,-14.86848068,2.016770601,0.017811999,-0.005368,-0.007808,22
3128,16-04-22,2:12:50,12.72101793,56.94073027,413.5011817,-1.042961121,-2.52060461,-1.286406875,-7.60E-05,0.0007206,-0.001188521,19.88684464,-14.82431984,1.961729765,0.01708,-0.0061,-0.008296,22
3129,16-04-22,2:12:50,12.73409106,56.9506133,413.5011141,-1.044338822,-2.519780874,-1.288303137,0.000840219,-0.000806496,-0.001493827,19.87212181,-14.84251404,2.083106756,0.016348001,-0.005856,-0.00854,22
3130,16-04-22,2:12:50,12.74880613,56.96180057,413.5010397,-1.039811254,-2.521042585,-1.28026402,-0.00251873,0.000415001,-0.000271702,19.86605072,-15.12963486,1.828540802,0.014884,-0.006832,-0.009272,22
3131,16-04-22,2:12:51,12.76891661,56.97695345,413.5009439,-1.03779161,-2.532731533,-1.272082806,-0.000380274,0.001025545,-0.000882202,19.91357613,-15.06801605,2.006173134,0.016348001,-0.005856,-0.007808,22
3132,16-04-22,2:12:51,12.78283294,56.9874837,413.5008799,-1.036711454,-2.535787106,-1.268252134,-0.002823498,0.000109238,-0.002409163,19.97808075,-15.00864315,1.949928164,0.01708,-0.005612,-0.006588,22
3133,16-04-22,2:12:51,12.79634406,56.99770672,413.5008199,-1.038075328,-2.531904936,-1.272162795,-0.000379922,0.000109117,-0.001798023,20.17416954,-14.75953197,2.458581924,0.016592,-0.005368,-0.008296,22
3134,16-04-22,2:12:52,12.81071373,57.0085824,413.5007586,-1.037504673,-2.52887392,-1.270710945,0.000536377,0.001636192,0.000340046,20.18036652,-14.79745197,2.138051271,0.016592,-0.006588,-0.008052,22
3135,16-04-22,2:12:52,12.82380943,57.01849054,413.5007048,-1.039164305,-2.527935266,-1.27238512,0.001452552,0.001330649,-0.001492423,20.05702591,-14.75630951,2.097410917,0.018544,-0.007076,-0.007564,22
3136,16-04-22,2:12:52,12.83855265,57.0296542,413.5006466,-1.036845207,-2.525615215,-1.267814994,-0.002822384,-0.001113015,0.001562364,19.81844139,-14.61151409,2.193361282,0.016348001,-0.0061,-0.00854,22
3137,16-04-22,2:12:52,12.8533299,57.0408425,413.500591,-1.0343225,-2.526268482,-1.263914347,0.000232372,0.0013303,-0.000575615,19.87922096,-14.60039711,2.276407242,0.016104,-0.006588,-0.009516,22
3138,16-04-22,2:12:53,12.86641845,57.05075351,413.5005439,-1.034725904,-2.528053045,-1.263284087,-0.003127124,0.000719374,-0.000575567,19.85551643,-14.67623234,1.946154714,0.016104,-0.00488,-0.007076,22
3139,16-04-22,2:12:53,12.88233507,57.06280699,413.5004893,-1.035235047,-2.528958321,-1.26260376,-0.000988582,-0.000808041,-0.000575072,19.97585106,-14.79445744,1.078033566,0.018544,-0.006344,-0.008784,22
3140,16-04-22,2:12:53,12.89709936,57.07399199,413.5004413,-1.034821272,-2.530793905,-1.262502789,-0.002210358,-0.000502517,-0.001491302,19.89037323,-14.63062572,1.289412022,0.015859999,-0.004148,-0.007808,22
3141,16-04-22,2:12:54,12.91021058,57.08392812,413.5004009,-1.033701777,-2.530278206,-1.26068306,-0.000377731,0.001940781,-0.00118577,20.06000137,-14.81367493,1.556813955,0.016104,-0.006832,-0.008052,22
3142,16-04-22,2:12:54,12.92457281,57.09480804,413.500359,-1.035112143,-2.53323102,-1.261309505,0.000539124,0.001329417,-0.000879974,20.19046021,-15.20440769,2.111595869,0.01708,-0.005124,-0.006832,22
3143,16-04-22,2:12:54,12.93889883,57.10566857,413.5003195,-1.036215186,-2.532096148,-1.263571858,-0.002209583,-0.000197729,-0.001490713,20.09594345,-15.03611851,1.876582503,0.016348001,-0.005856,-0.007808,22
3144,16-04-22,2:12:55,12.95206039,57.1156471,413.5002855,-1.035526752,-2.534894705,-1.262311935,-0.003125619,0.000107761,-0.00026889,20.0036087,-14.80526924,2.212306261,0.017811999,-0.007564,-0.008052,23
3145,16-04-22,2:12:55,12.99147106,57.1455283,413.5001958,-1.032095313,-2.534394741,-1.256615281,-0.001903115,0.000107417,-0.001185043,19.99085236,-14.76786518,2.191260815,0.016348001,-0.005368,-0.009272,23
3146,16-04-22,2:12:55,13.00475309,57.15560551,413.5001697,-1.032052755,-2.535270929,-1.255016923,-0.000681328,0.000412815,-0.00149035,20.17750549,-14.72721863,2.166372776,0.016104,-0.005612,-0.008296,23
3147,16-04-22,2:12:56,13.01796262,57.16562624,413.5001458,-1.031339407,-2.53717494,-1.252235532,-0.00373528,0.000107202,0.001564194,19.91726685,-14.96161366,2.186650276,0.017324001,-0.0061,-0.007808,23
3148,16-04-22,2:12:56,13.03421734,57.17795884,413.5001193,-1.02968657,-2.541438103,-1.246201038,0.002373558,-0.001420109,-0.000268313,20.01613617,-15.05980206,1.934649825,0.015128,-0.005368,-0.008296,23
3149,16-04-22,2:12:56,13.04867162,57.18892443,413.5000983,-1.029625416,-2.540575504,-1.247046709,-0.001596792,-0.000198371,-0.001489919,19.9306469,-14.95500851,1.866806626,0.017324001,-0.004392,-0.008296,23
3150,16-04-22,2:12:57,13.06264507,57.19952955,413.5000804,-1.028876901,-2.543194294,-1.246802807,-0.000985615,0.000718267,-0.000878736,19.79078293,-14.64215565,1.990092039,0.016348001,-0.005856,-0.007808,23
3151,16-04-22,2:12:57,13.07659288,57.21012011,413.5000648,-1.031172633,-2.54275775,-1.247973561,-0.00129094,-0.000198014,-0.00118407,19.82898712,-14.57512474,2.098671913,0.018544,-0.005612,-0.007808,23
3152,16-04-22,2:12:57,13.0901509,57.22041163,413.5000519,-1.032183886,-2.542171478,-1.250020862,0.001152365,0.001023825,-0.000572813,20.20692062,-14.85275555,2.099537373,0.016104,-0.0061,-0.008784,23
3153,16-04-22,2:12:57,13.10488275,57.23160314,413.5000402,-1.031560063,-2.538024426,-1.247914553,-0.000680111,0.000412942,-0.001794392,20.10527611,-14.81834126,2.198180914,0.015616,-0.006588,-0.008296,23
3154,16-04-22,2:12:58,13.11799287,57.24155918,413.5000321,-1.034793139,-2.537921906,-1.251845121,-0.001596274,0.001023722,-0.001183428,19.79735756,-14.39113998,2.752156496,0.017568,-0.006832,-0.007564,23
3155,16-04-22,2:12:58,13.132839,57.25283369,413.5000253,-1.034361839,-2.535184383,-1.249575377,0.000542117,0.001634286,0.000649255,19.71755219,-14.26942825,2.463534832,0.016104,-0.005612,-0.007808,23
3156,16-04-22,2:12:58,13.14802805,57.26437639,413.500021,-1.034168124,-2.533538818,-1.248399615,0.000236515,-0.000503837,-0.0014886,20.01521301,-14.81176567,2.658662319,0.018544,-0.007076,-0.009272,23
3157,16-04-22,2:12:59,13.16235328,57.27525947,413.5000195,-1.032723784,-2.536586761,-1.240893841,-0.000374239,-0.000198357,-0.000266889,20.09680557,-14.80907631,2.573408127,0.017568,-0.006588,-0.010248,23
3158,16-04-22,2:12:59,13.17623164,57.28580896,413.5000204,-1.031828165,-2.537255526,-1.240678191,0.000236606,0.00071788,3.85E-05,20.08310509,-14.84655952,2.535284042,0.015616,-0.005368,-0.007808,23
3159,16-04-22,2:12:59,13.18936039,57.29579026,413.5000233,-1.03111124,-2.538083792,-1.23939383,-0.002512077,-0.000809173,-0.000266645,19.92120171,-14.87268257,2.574794054,0.017324001,-0.006588,-0.008784,23
3160,16-04-22,2:12:59,13.20377488,57.30674504,413.5000288,-1.033236504,-2.536871672,-1.241893291,-0.000984633,0.000717655,-0.001793635,19.93158531,-14.88566303,2.55829215,0.017568,-0.006344,-0.00732,23
3161,16-04-22,2:13:00,13.21762107,57.31727437,413.5000364,-1.034810901,-2.537528753,-1.243479967,-0.003427807,-0.002031068,-0.001793484,20.04351044,-14.79061794,2.884105444,0.017811999,-0.004392,-0.008296,23
3162,16-04-22,2:13:00,13.23246703,57.32856726,413.5000471,-1.036573172,-2.539853334,-1.240017295,-0.002816632,0.000412297,-0.001487709,20.22563362,-14.56665421,3.125377655,0.017324001,-0.00732,-0.00976,23
3163,16-04-22,2:13:00,13.24558076,57.3385383,413.5000587,-1.035421133,-2.540243387,-1.237054586,-0.00037314,0.001023076,-0.00087677,20.21422577,-14.47373104,2.921970844,0.017324001,-0.006588,-0.009516,23
3164,16-04-22,2:13:01,13.2604818,57.34987666,413.5000744,-1.032107115,-2.541054249,-1.228345037,-0.0022055,0.001327977,4.00E-05,20.30029488,-14.35471821,2.950691938,0.016104,-0.006344,-0.010492,23
3165,16-04-22,2:13:01,13.2736876,57.35995387,413.5000905,-1.032427192,-2.538620234,-1.229043365,0.00023794,0.00071705,-0.000570844,20.27184486,-14.45976353,2.932240248,0.018056,-0.004636,-0.00854,23
3166,16-04-22,2:13:01,13.28765309,57.37059768,413.5001098,-1.032707691,-2.541719913,-1.22646296,-0.00159472,0.00102244,0.000345447,20.33126068,-14.6494894,2.852640867,0.016592,-0.005612,-0.008784,23
3167,16-04-22,2:13:01,13.30419032,57.38314336,413.5001354,-1.031771064,-2.539395094,-1.225425839,0.001154287,0.00041148,4.02E-05,20.30206871,-14.69082451,2.588883877,0.017811999,-0.007564,-0.00854,23
3168,16-04-22,2:13:02,13.31738374,57.393183,413.5001583,-1.031069875,-2.540006638,-1.223101735,-0.004037384,-0.000504854,-0.001181407,20.19049835,-14.76257801,2.323213577,0.016348001,-0.006344,-0.009028,23
3169,16-04-22,2:13:02,13.33218156,57.40448509,413.5001864,-1.029000282,-2.535830975,-1.222896695,0.001155064,0.002243817,-0.001181307,20.14618111,-14.76928997,2.395500898,0.018056,-0.005856,-0.00732,23
3170,16-04-22,2:13:02,13.34660187,57.41543301,413.5002162,-1.033797145,-2.535573721,-1.229969144,-0.001898687,0.000410912,-0.001180866,20.19701385,-14.74047089,1.962049723,0.015859999,-0.005612,-0.007808,23
3171,16-04-22,2:13:03,13.3606641,57.42614374,413.5002477,-1.032206893,-2.537584066,-1.22680223,-0.002814749,-0.000810751,4.10E-05,20.39160728,-14.48003197,2.300184488,0.016592,-0.005612,-0.00854,23
3172,16-04-22,2:13:03,13.37686457,57.43849053,413.5002868,-1.031406403,-2.54182291,-1.220407128,0.000240194,-0.00020011,-0.002402104,20.36259651,-14.36957836,2.583346367,0.016592,-0.005856,-0.008784,23
3173,16-04-22,2:13:03,13.39165376,57.44976145,413.5003253,-1.03069663,-2.541127443,-1.217985749,-0.001592245,0.001326752,4.17E-05,20.28230095,-14.51394176,2.230862141,0.01708,-0.00488,-0.006344,23
3174,16-04-22,2:13:03,13.40490161,57.45985259,413.5003619,-1.031585217,-2.541033268,-1.216867924,0.001156718,0.000715543,-0.000263417,20.06912994,-14.40111351,3.07824564,0.015372,-0.006344,-0.00854,23
3175,16-04-22,2:13:04,13.421195,57.47227065,413.5004098,-1.029181242,-2.538571596,-1.216520429,-0.001897011,-0.000811794,0.000347537,19.46318436,-14.79173374,2.324070692,0.017811999,-0.006588,-0.009516,23
3176,16-04-22,2:13:04,13.43562891,57.48328126,413.5004548,-1.033484578,-2.540106535,-1.221801877,-0.003729293,-0.000200911,-0.00087412,19.56266403,-14.69779205,2.898743153,0.015372,-0.005856,-0.007564,23
3177,16-04-22,2:13:04,13.4504032,57.4945393,413.5005035,-1.032799125,-2.537849903,-1.22220397,-0.001590181,-0.000506243,0.00126417,19.94444847,-14.62848473,2.781546116,0.017324001,-0.005856,-0.008052,23
3178,16-04-22,2:13:05,13.46394188,57.50486951,413.5005503,-1.032758355,-2.539228916,-1.221534014,-0.001895454,-0.001117014,0.000347842,19.9353466,-14.72970676,2.559076309,0.016104,-0.005856,-0.00732,23
3179,16-04-22,2:13:05,13.4783307,57.51584034,413.5006024,-1.035218954,-2.537386894,-1.2267344,-6.29E-05,-0.000200545,-0.000873799,19.84369278,-14.68587112,2.525869131,0.01708,-0.005612,-0.00732,23
3180,16-04-22,2:13:05,13.49153345,57.52591525,413.5006525,-1.035303354,-2.536174297,-1.226656079,-6.29E-05,0.001631776,-0.000262687,19.74588203,-14.79722404,2.243704081,0.016835999,-0.006832,-0.008052,23
3181,16-04-22,2:13:05,13.50593665,57.53690149,413.5007093,-1.034165144,-2.535624981,-1.226921916,0.001769712,-0.000811737,4.29E-05,19.77070236,-14.65849876,2.134802341,0.017324001,-0.005612,-0.00854,23
3182,16-04-22,2:13:06,13.5251592,57.5516775,413.5007902,-1.035395026,-2.535413265,-1.228945017,-0.000979099,0.000715366,-0.000262471,19.84314728,-14.83320045,1.865552306,0.01464,-0.007076,-0.007808,23
3183,16-04-22,2:13:06,13.54417916,57.56609774,413.5008722,-1.036868572,-2.527638674,-1.238254786,-0.00036801,0.001326093,4.30E-05,19.78416252,-14.81855869,1.761884332,0.017324001,-0.006832,-0.007564,23
3184,16-04-22,2:13:06,13.55740021,57.57620466,413.5009327,-1.037169218,-2.5280478,-1.241593838,0.000242917,-0.000506444,-0.000873149,19.93182564,-14.94810104,1.737309575,0.018300001,-0.005612,-0.00732,23
3185,16-04-22,2:13:07,13.57112114,57.5866634,413.5009973,-1.037773013,-2.528385162,-1.240849853,-0.0018951,-0.000506239,-0.001178315,19.79605675,-14.8573494,1.797633648,0.016348001,-0.005856,-0.007808,23
3186,16-04-22,2:13:07,13.5860341,57.59805353,413.5010702,-1.03833425,-2.529010773,-1.243980885,-0.000978576,0.002547856,-0.0014836,19.93107605,-14.77151299,2.238746166,0.015128,-0.005124,-0.007564,23
3187,16-04-22,2:13:07,13.6004749,57.60909169,413.5011434,-1.036654711,-2.526252031,-1.243183255,0.000243355,-0.000811888,-0.001178054,20.198246,-14.74656868,2.087936163,0.01708,-0.006588,-0.00854,23
3188,16-04-22,2:13:08,13.61366557,57.61916286,413.5012122,-1.036263466,-2.52629137,-1.242611647,-0.000367479,-0.00081182,-0.000872548,20.22221565,-14.76367188,1.982608557,0.015859999,-0.005856,-0.007808,23
3189,16-04-22,2:13:08,13.6269253,57.6292992,413.5012836,-1.036803842,-2.524960756,-1.245121479,-0.00097825,0.000409927,-0.000261315,20.29902077,-14.61378574,1.722526908,0.017324001,-0.004636,-0.006832,23
3190,16-04-22,2:13:08,13.64202886,57.64083952,413.5013674,-1.037556529,-2.521668673,-1.248586893,-0.002199505,0.000104529,4.41E-05,20.23166656,-14.46142006,2.040038586,0.016592,-0.005612,-0.010004,23
3191,16-04-22,2:13:08,13.6572548,57.65248201,413.5014546,-1.037040472,-2.525168657,-1.245637774,-0.002199264,-0.001727904,-0.001482851,20.28013611,-14.60605431,2.225976467,0.018544,-0.005856,-0.008052,23
3192,16-04-22,2:13:09,13.67177772,57.66358614,413.5015403,-1.038053274,-2.524855614,-1.24723196,-0.003114773,-0.000811385,-0.000261032,20.35025978,-14.63560677,2.096235275,0.016104,-0.0061,-0.008784,23
3193,16-04-22,2:13:09,13.68660292,57.67491971,413.5016303,-1.034004331,-2.524197102,-1.241134882,-0.001586478,-0.000505765,-0.001177248,20.4402523,-14.75067139,1.999396205,0.015372,-0.007076,-0.00854,23
3194,16-04-22,2:13:09,13.69980762,57.68501876,413.5017127,-1.03425777,-2.524535656,-1.239323378,-0.00097529,0.001021312,-0.000260532,20.12037468,-14.65326977,2.050907612,0.018056,-0.007808,-0.009516,23
3195,16-04-22,2:13:10,13.71465192,57.69637339,413.5018077,-1.031009078,-2.528458118,-1.234311104,-0.001280323,0.000104893,4.49E-05,20.07793045,-14.62816143,2.113929987,0.016348001,-0.005612,-0.009272,23
3196,16-04-22,2:13:10,13.73041602,57.70843553,413.5019115,-1.031161427,-2.527128935,-1.232245922,-0.002196167,0.002548011,-0.001482178,19.97176552,-13.88282967,1.849013925,0.016835999,-0.005856,-0.007564,23
3197,16-04-22,2:13:10,13.7440247,57.71885471,413.5020035,-1.030738831,-2.525238514,-1.231552601,0.002079848,0.000715294,4.49E-05,20.09142685,-14.17318153,2.118655682,0.018056,-0.007564,-0.008784,23
3198,16-04-22,2:13:10,13.7572632,57.72898512,413.502095,-1.033098578,-2.523011923,-1.234202743,-0.000363342,0.000409748,0.000655878,20.10082054,-14.26047611,2.718993664,0.015128,-0.005368,-0.006832,23
3199,16-04-22,2:13:11,13.77375075,57.74160353,413.5022118,-1.032244325,-2.522987366,-1.23109448,0.000247719,0.001325721,-0.00056568,20.03557587,-14.40151215,2.985763788,0.014884,-0.006588,-0.009272,23
3200,16-04-22,2:13:11,13.78776518,57.75233834,413.5023137,-1.030258775,-2.526073217,-1.225362659,-0.002500698,0.000714727,-0.000870893,19.79421997,-14.55503273,3.156469584,0.016348001,-0.006344,-0.00976,23
3201,16-04-22,2:13:11,13.80093271,57.76242002,413.5024115,-1.031075716,-2.527472019,-1.224746227,-0.000973452,0.001325421,-0.000259756,19.61744308,-14.27301884,2.687794447,0.016592,-0.005612,-0.007564,23
3202,16-04-22,2:13:12,13.81542986,57.7735224,413.5025215,-1.032266021,-2.52271986,-1.227970123,-5.73E-05,0.001019706,-0.000870423,19.59350967,-14.58310795,2.768670321,0.016348001,-0.005368,-0.008296,23
3203,16-04-22,2:13:12,13.83020051,57.78484343,413.5026362,-1.032858849,-2.518378973,-1.232046485,-0.000667978,0.000408514,-0.001786432,19.719944,-14.8587532,2.84073019,0.015372,-0.00488,-0.00732,23
3204,16-04-22,2:13:12,13.84414234,57.79551995,413.5027467,-1.032897234,-2.518992186,-1.232058644,-0.001278734,-0.000202334,-0.000564654,19.70759583,-14.96013355,2.790683985,0.015616,-0.0061,-0.008052,23
3205,16-04-22,2:13:13,13.85863085,57.80662592,413.5028641,-1.033571124,-2.510779858,-1.239534974,-0.002194501,0.000713673,-0.000258929,19.74837303,-14.79732895,2.610363722,0.016835999,-0.005612,-0.007076,23
3206,16-04-22,2:13:13,13.87260913,57.81733852,413.5029796,-1.033804655,-2.509016752,-1.242296696,-0.0006667,0.000408145,-0.000869457,19.65500069,-14.64208412,1.742487907,0.01708,-0.006344,-0.010004,23
3207,16-04-22,2:13:13,13.88668217,57.82812656,413.5030982,-1.034849524,-2.51243329,-1.243833661,-0.003415164,0.001324305,-0.000563731,19.89819145,-14.80408382,2.117630005,0.015616,-0.006344,-0.008052,23
3208,16-04-22,2:13:13,13.90149286,57.83948073,413.5032255,-1.036284089,-2.510021687,-1.247874498,-5.54E-05,-0.000508248,-0.002090719,19.950037,-14.81746387,2.34425211,0.018544,-0.005124,-0.007808,23
3209,16-04-22,2:13:14,13.91549005,57.85027461,413.5033496,-1.035612702,-2.510297298,-1.246787071,-0.000360513,0.001324041,-0.000868847,19.92880058,-14.846982,2.476118326,0.015372,-0.006344,-0.006832,23
3210,16-04-22,2:13:14,13.93304181,57.86367884,413.5035053,-1.036206841,-2.505533218,-1.250806808,0.001166848,0.001934485,-0.001173962,19.76432228,-14.69493294,2.320788622,0.017568,-0.006344,-0.00732,23
3211,16-04-22,2:13:14,13.94624998,57.87381144,413.503626,-1.036610842,-2.506995916,-1.251799703,-0.002192743,0.001628615,4.77E-05,19.90281296,-14.73869705,2.795363188,0.015859999,-0.005612,-0.007564,23
3212,16-04-22,2:13:15,13.96030067,57.88459831,413.5037566,-1.036789656,-2.508145809,-1.249558449,-0.000665525,-0.00050943,-0.003311654,19.83145142,-14.78537941,3.011765957,0.016592,-0.006832,-0.009272,23
3213,16-04-22,2:13:15,13.97524402,57.89606369,413.503898,-1.033752203,-2.511713266,-1.242743731,-0.000970343,-0.000509541,4.80E-05,20.00308609,-14.76199627,3.122635126,0.017324001,-0.005368,-0.00854,23
3214,16-04-22,2:13:16,13.98967586,57.90714048,413.504037,-1.035918832,-2.515192032,-1.242637157,0.001473067,0.001933476,-0.000257089,20.21690559,-14.50866604,3.042994022,0.016835999,-0.005612,-0.007808,24
3215,16-04-22,2:13:16,14.02813701,57.93667336,413.5044196,-1.03592205,-2.504827023,-1.24608171,0.000251325,-0.00050983,4.84E-05,20.01142883,-14.5920763,2.965624809,0.01464,-0.005368,-0.008052,24
3216,16-04-22,2:13:16,14.04440768,57.94917995,413.5045866,-1.033116579,-2.508625269,-1.239020586,-0.002191441,-0.001731475,-0.001478077,19.96418762,-14.88617134,3.22191453,0.019276001,-0.00488,-0.010492,24
3217,16-04-22,2:13:17,14.05900572,57.96038995,413.504739,-1.034685373,-2.513717413,-1.238414288,-0.00035876,-0.000204329,-0.000561813,19.85163689,-14.89083004,2.983992338,0.017324001,-0.00488,-0.008296,24
3218,16-04-22,2:13:17,14.07281237,57.97099701,413.5048856,-1.033685327,-2.51733613,-1.234500527,-0.0034128,-0.000204313,-0.000867173,19.84931946,-14.91065311,3.112602711,0.016104,-0.005856,-0.010004,24
3219,16-04-22,2:13:17,14.0861787,57.98126844,413.5050295,-1.033293366,-2.516890287,-1.23533392,-0.002190884,0.001017332,0.001576155,19.78453636,-14.95815182,2.947144985,0.016592,-0.0061,-0.007076,24
3220,16-04-22,2:13:17,14.09994713,57.99185459,413.5051801,-1.035121679,-2.516242981,-1.239373922,-0.002801407,-0.000204416,4.89E-05,19.66635513,-14.91065693,2.954801321,0.017324001,-0.005612,-0.008052,24
3221,16-04-22,2:13:18,14.11439799,58.00297075,413.5053405,-1.035687447,-2.519963026,-1.238333344,-0.001273919,0.001017126,4.91E-05,19.79617691,-14.91415024,3.067128658,0.018056,-0.005856,-0.00854,24
3222,16-04-22,2:13:18,14.12763846,58.01314804,413.5054895,-1.035219312,-2.519304037,-1.237901568,-0.000662999,0.000406226,-0.000561747,19.99572182,-14.86939526,2.931447268,0.016104,-0.006344,-0.008052,24
3223,16-04-22,2:13:18,14.14083264,58.02331951,413.5056411,-1.035815954,-2.520987272,-1.237050414,0.000253279,0.000406235,0.00035462,19.98588943,-14.84622288,3.134587049,0.017811999,-0.006588,-0.009516,24
3224,16-04-22,2:13:18,14.15662178,58.03543832,413.5058229,-1.036044717,-2.524287224,-1.234215617,-5.20E-05,0.001933081,-0.000561596,19.96461868,-14.43696117,3.139545441,0.016592,-0.005856,-0.009516,24
